symbol,timestamp,occurrences,price_shift,min_price,max_price
BAJFINANCE,2025-07-12 09:20:30.895000+00:00,1.0,0.0,1085.94,1085.94
BAJFINANCE,2025-07-12 09:20:31.090000+00:00,1.0,0.0,2397.57,2397.57
BAJFINANCE,2025-07-12 09:20:31.295000+00:00,1.0,0.0,2388.41,2388.41
BAJFINANCE,2025-07-12 09:20:31.495000+00:00,1.0,0.0,2342.2,2342.2
BAJFINANCE,2025-07-12 09:20:31.670000+00:00,1.0,0.0,2844.95,2844.95
BAJFINANCE,2025-07-12 09:20:31.895000+00:00,1.0,0.0,2674.9,2674.9
BAJFINANCE,2025-07-12 09:20:32.100000+00:00,1.0,0.0,2583.14,2583.14
BAJFINANCE,2025-07-12 09:20:32.210000+00:00,1.0,0.0,2831.03,2831.03
BAJFINANCE,2025-07-12 09:20:32.380000+00:00,1.0,0.0,2326.49,2326.49
BAJFINANCE,2025-07-12 09:20:32.650000+00:00,1.0,0.0,2219.26,2219.26
BAJFINANCE,2025-07-12 09:20:32.880000+00:00,1.0,0.0,2721.23,2721.23
BAJFINANCE,2025-07-12 09:20:32.990000+00:00,1.0,0.0,1735.73,1735.73
BAJFINANCE,2025-07-12 09:20:33.275000+00:00,1.0,0.0,2578.86,2578.86
BAJFINANCE,2025-07-12 09:20:33.470000+00:00,1.0,0.0,2731.9,2731.9
BAJFINANCE,2025-07-12 09:20:33.700000+00:00,1.0,0.0,2552.43,2552.43
BAJFINANCE,2025-07-12 09:20:33.885000+00:00,1.0,0.0,2506.08,2506.08
BAJFINANCE,2025-07-12 09:20:34.060000+00:00,1.0,0.0,1130.02,1130.02
BAJFINANCE,2025-07-12 09:20:34.275000+00:00,1.0,0.0,1673.8,1673.8
BAJFINANCE,2025-07-12 09:20:34.460000+00:00,1.0,0.0,2938.7,2938.7
BAJFINANCE,2025-07-12 09:20:34.675000+00:00,1.0,0.0,2602.01,2602.01
BAJFINANCE,2025-07-12 09:20:34.880000+00:00,1.0,0.0,2709.16,2709.16
BAJFINANCE,2025-07-12 09:20:35.080000+00:00,1.0,0.0,1709.58,1709.58
BAJFINANCE,2025-07-12 09:20:35.300000+00:00,1.0,0.0,2314.22,2314.22
BAJFINANCE,2025-07-12 09:20:35.480000+00:00,1.0,0.0,1034.77,1034.77
BAJFINANCE,2025-07-12 09:20:35.685000+00:00,1.0,0.0,1297.71,1297.71
BAJFINANCE,2025-07-12 09:20:35.865000+00:00,1.0,0.0,1685.65,1685.65
BAJFINANCE,2025-07-12 09:20:36.080000+00:00,1.0,0.0,2665.9,2665.9
BAJFINANCE,2025-07-12 09:20:36.260000+00:00,1.0,0.0,2449.03,2449.03
BAJFINANCE,2025-07-12 09:20:36.495000+00:00,1.0,0.0,2976.16,2976.16
BAJFINANCE,2025-07-12 09:20:36.650000+00:00,1.0,0.0,1578.23,1578.23
BAJFINANCE,2025-07-12 09:20:36.880000+00:00,1.0,0.0,1018.04,1018.04
BAJFINANCE,2025-07-12 09:20:36.985000+00:00,1.0,0.0,1056.38,1056.38
BAJFINANCE,2025-07-12 09:20:37.285000+00:00,1.0,0.0,2494.1,2494.1
BAJFINANCE,2025-07-12 09:20:37.470000+00:00,1.0,0.0,1189.87,1189.87
BAJFINANCE,2025-07-12 09:20:37.675000+00:00,1.0,0.0,1512.41,1512.41
BAJFINANCE,2025-07-12 09:20:37.840000+00:00,1.0,0.0,1563.47,1563.47
BAJFINANCE,2025-07-12 09:20:38.035000+00:00,1.0,0.0,1223.49,1223.49
BAJFINANCE,2025-07-12 09:20:38.255000+00:00,1.0,0.0,1445.05,1445.05
BAJFINANCE,2025-07-12 09:20:38.475000+00:00,1.0,0.0,1482.17,1482.17
BAJFINANCE,2025-07-12 09:20:38.665000+00:00,1.0,0.0,1004.88,1004.88
BAJFINANCE,2025-07-12 09:20:38.875000+00:00,1.0,0.0,1836.29,1836.29
BAJFINANCE,2025-07-12 09:20:39.085000+00:00,1.0,0.0,1234.37,1234.37
BAJFINANCE,2025-07-12 09:20:39.255000+00:00,1.0,0.0,1714.22,1714.22
BAJFINANCE,2025-07-12 09:20:39.465000+00:00,1.0,0.0,1344.49,1344.49
BAJFINANCE,2025-07-12 09:20:39.645000+00:00,1.0,0.0,2105.5,2105.5
BAJFINANCE,2025-07-12 09:20:39.830000+00:00,1.0,0.0,2401.15,2401.15
BAJFINANCE,2025-07-12 09:20:40.055000+00:00,1.0,0.0,1768.15,1768.15
BAJFINANCE,2025-07-12 09:20:40.295000+00:00,1.0,0.0,2627.33,2627.33
BAJFINANCE,2025-07-12 09:20:40.475000+00:00,1.0,0.0,1842.88,1842.88
BAJFINANCE,2025-07-12 09:20:40.670000+00:00,1.0,0.0,1656.08,1656.08
BAJFINANCE,2025-07-12 09:20:40.895000+00:00,1.0,0.0,1496.35,1496.35
BAJFINANCE,2025-07-12 09:20:41.035000+00:00,1.0,0.0,2970.21,2970.21
BAJFINANCE,2025-07-12 09:20:41.230000+00:00,1.0,0.0,1385.81,1385.81
BAJFINANCE,2025-07-12 09:20:41.470000+00:00,1.0,0.0,1645.88,1645.88
BAJFINANCE,2025-07-12 09:20:41.625000+00:00,1.0,0.0,2049.47,2049.47
BAJFINANCE,2025-07-12 09:20:41.875000+00:00,1.0,0.0,1544.01,1544.01
BAJFINANCE,2025-07-12 09:20:42.090000+00:00,1.0,0.0,2818.56,2818.56
BAJFINANCE,2025-07-12 09:20:42.285000+00:00,1.0,0.0,2557.28,2557.28
BAJFINANCE,2025-07-12 09:20:42.450000+00:00,1.0,0.0,1101.77,1101.77
BAJFINANCE,2025-07-12 09:20:42.690000+00:00,1.0,0.0,1355.42,1355.42
BAJFINANCE,2025-07-12 09:20:42.815000+00:00,1.0,0.0,1216.53,1216.53
BAJFINANCE,2025-07-12 09:20:43.085000+00:00,1.0,0.0,2811.67,2811.67
BAJFINANCE,2025-07-12 09:20:43.270000+00:00,1.0,0.0,1758.49,1758.49
BAJFINANCE,2025-07-12 09:20:43.440000+00:00,1.0,0.0,2780.2,2780.2
BAJFINANCE,2025-07-12 09:20:43.695000+00:00,1.0,0.0,2669.64,2669.64
BAJFINANCE,2025-07-12 09:20:43.895000+00:00,1.0,0.0,1122.43,1122.43
BAJFINANCE,2025-07-12 09:20:44.095000+00:00,1.0,0.0,2977.5,2977.5
BAJFINANCE,2025-07-12 09:20:44.285000+00:00,1.0,0.0,2540.59,2540.59
BAJFINANCE,2025-07-12 09:20:44.455000+00:00,1.0,0.0,1259.43,1259.43
BAJFINANCE,2025-07-12 09:20:44.615000+00:00,1.0,0.0,2382.2,2382.2
BAJFINANCE,2025-07-12 09:20:44.865000+00:00,1.0,0.0,1774.48,1774.48
BAJFINANCE,2025-07-12 09:20:45.045000+00:00,1.0,0.0,1622.79,1622.79
BAJFINANCE,2025-07-12 09:20:45.250000+00:00,1.0,0.0,1555.18,1555.18
BAJFINANCE,2025-07-12 09:20:45.490000+00:00,1.0,0.0,2560.63,2560.63
BAJFINANCE,2025-07-12 09:20:45.695000+00:00,1.0,0.0,1693.42,1693.42
BAJFINANCE,2025-07-12 09:20:45.860000+00:00,1.0,0.0,2674.84,2674.84
BAJFINANCE,2025-07-12 09:20:46.100000+00:00,1.0,0.0,1207.16,1207.16
BAJFINANCE,2025-07-12 09:20:46.230000+00:00,1.0,0.0,2239.38,2239.38
BAJFINANCE,2025-07-12 09:20:46.430000+00:00,1.0,0.0,2725.29,2725.29
BAJFINANCE,2025-07-12 09:20:46.690000+00:00,1.0,0.0,1613.83,1613.83
BAJFINANCE,2025-07-12 09:20:46.840000+00:00,1.0,0.0,2954.46,2954.46
BAJFINANCE,2025-07-12 09:20:47.045000+00:00,1.0,0.0,2920.31,2920.31
BAJFINANCE,2025-07-12 09:20:47.285000+00:00,1.0,0.0,1708.47,1708.47
BAJFINANCE,2025-07-12 09:20:47.475000+00:00,1.0,0.0,1780.36,1780.36
BAJFINANCE,2025-07-12 09:20:47.690000+00:00,1.0,0.0,2980.83,2980.83
BAJFINANCE,2025-07-12 09:20:47.805000+00:00,1.0,0.0,1911.74,1911.74
BAJFINANCE,2025-07-12 09:20:48.040000+00:00,1.0,0.0,2890.02,2890.02
BAJFINANCE,2025-07-12 09:20:48.285000+00:00,1.0,0.0,2443.57,2443.57
BAJFINANCE,2025-07-12 09:20:48.495000+00:00,1.0,0.0,1247.77,1247.77
BAJFINANCE,2025-07-12 09:20:48.680000+00:00,1.0,0.0,2116.74,2116.74
BAJFINANCE,2025-07-12 09:20:48.845000+00:00,1.0,0.0,1686.85,1686.85
BAJFINANCE,2025-07-12 09:20:49.075000+00:00,1.0,0.0,1608.11,1608.11
BAJFINANCE,2025-07-12 09:20:49.295000+00:00,1.0,0.0,2893.22,2893.22
BAJFINANCE,2025-07-12 09:20:49.480000+00:00,1.0,0.0,2089.3,2089.3
BAJFINANCE,2025-07-12 09:20:49.695000+00:00,1.0,0.0,1003.99,1003.99
BAJFINANCE,2025-07-12 09:20:49.840000+00:00,1.0,0.0,1575.74,1575.74
BAJFINANCE,2025-07-12 09:20:49.960000+00:00,1.0,0.0,2843.42,2843.42
HDFCBANK,2025-07-12 09:15:00.070000+00:00,1.0,0.0,1680.5,1680.5
HDFCBANK,2025-07-12 09:15:00.275000+00:00,1.0,0.0,1723.99,1723.99
HDFCBANK,2025-07-12 09:15:00.480000+00:00,1.0,0.0,2990.3,2990.3
HDFCBANK,2025-07-12 09:15:00.685000+00:00,1.0,0.0,2393.18,2393.18
HDFCBANK,2025-07-12 09:15:00.845000+00:00,1.0,0.0,2667.49,2667.49
HDFCBANK,2025-07-12 09:15:01.065000+00:00,1.0,0.0,1444.87,1444.87
HDFCBANK,2025-07-12 09:15:01.265000+00:00,1.0,0.0,1884.32,1884.32
HDFCBANK,2025-07-12 09:15:01.495000+00:00,1.0,0.0,1831.55,1831.55
HDFCBANK,2025-07-12 09:15:01.630000+00:00,1.0,0.0,1556.51,1556.51
HDFCBANK,2025-07-12 09:15:01.875000+00:00,1.0,0.0,2701.91,2701.91
HDFCBANK,2025-07-12 09:15:02.090000+00:00,1.0,0.0,1148.16,1148.16
HDFCBANK,2025-07-12 09:15:02.290000+00:00,1.0,0.0,2469.07,2469.07
HDFCBANK,2025-07-12 09:15:02.500000+00:00,1.0,0.0,2865.31,2865.31
HDFCBANK,2025-07-12 09:15:02.665000+00:00,1.0,0.0,1030.7,1030.7
HDFCBANK,2025-07-12 09:15:02.855000+00:00,1.0,0.0,2690.61,2690.61
HDFCBANK,2025-07-12 09:15:03.040000+00:00,1.0,0.0,2934.54,2934.54
HDFCBANK,2025-07-12 09:15:03.210000+00:00,1.0,0.0,1551.76,1551.76
HDFCBANK,2025-07-12 09:15:03.490000+00:00,1.0,0.0,1134.27,1134.27
HDFCBANK,2025-07-12 09:15:03.700000+00:00,1.0,0.0,1546.33,1546.33
HDFCBANK,2025-07-12 09:15:03.820000+00:00,1.0,0.0,1041.71,1041.71
HDFCBANK,2025-07-12 09:15:04.080000+00:00,1.0,0.0,1817.54,1817.54
HDFCBANK,2025-07-12 09:15:04.290000+00:00,1.0,0.0,1468.01,1468.01
HDFCBANK,2025-07-12 09:15:04.495000+00:00,1.0,0.0,1125.61,1125.61
HDFCBANK,2025-07-12 09:15:04.695000+00:00,1.0,0.0,2486.62,2486.62
HDFCBANK,2025-07-12 09:15:04.880000+00:00,1.0,0.0,2827.09,2827.09
HDFCBANK,2025-07-12 09:15:05.060000+00:00,1.0,0.0,2005.73,2005.73
HDFCBANK,2025-07-12 09:15:05.300000+00:00,1.0,0.0,1997.52,1997.52
HDFCBANK,2025-07-12 09:15:05.485000+00:00,1.0,0.0,2417.48,2417.48
HDFCBANK,2025-07-12 09:15:05.685000+00:00,1.0,0.0,1697.61,1697.61
HDFCBANK,2025-07-12 09:15:05.890000+00:00,1.0,0.0,2778.52,2778.52
HDFCBANK,2025-07-12 09:15:06.060000+00:00,1.0,0.0,2514.7,2514.7
HDFCBANK,2025-07-12 09:15:06.230000+00:00,1.0,0.0,1751.29,1751.29
HDFCBANK,2025-07-12 09:15:06.495000+00:00,1.0,0.0,2694.27,2694.27
HDFCBANK,2025-07-12 09:15:06.690000+00:00,1.0,0.0,1921.66,1921.66
HDFCBANK,2025-07-12 09:15:06.885000+00:00,1.0,0.0,2690.66,2690.66
HDFCBANK,2025-07-12 09:15:07.085000+00:00,1.0,0.0,1633.36,1633.36
HDFCBANK,2025-07-12 09:15:07.260000+00:00,1.0,0.0,2937.45,2937.45
HDFCBANK,2025-07-12 09:15:07.485000+00:00,1.0,0.0,2841.1,2841.1
HDFCBANK,2025-07-12 09:15:07.700000+00:00,1.0,0.0,1836.48,1836.48
HDFCBANK,2025-07-12 09:15:07.805000+00:00,1.0,0.0,2131.3,2131.3
HDFCBANK,2025-07-12 09:15:08.035000+00:00,1.0,0.0,1654.58,1654.58
HDFCBANK,2025-07-12 09:15:08.280000+00:00,1.0,0.0,1702.38,1702.38
HDFCBANK,2025-07-12 09:15:08.450000+00:00,1.0,0.0,2013.22,2013.22
HDFCBANK,2025-07-12 09:15:08.695000+00:00,1.0,0.0,2831.71,2831.71
HDFCBANK,2025-07-12 09:15:08.820000+00:00,1.0,0.0,2698.01,2698.01
HDFCBANK,2025-07-12 09:15:09+00:00,1.0,0.0,2026.92,2026.92
HDFCBANK,2025-07-12 09:15:09.235000+00:00,1.0,0.0,2058.86,2058.86
HDFCBANK,2025-07-12 09:15:09.475000+00:00,1.0,0.0,2701.51,2701.51
HDFCBANK,2025-07-12 09:15:09.690000+00:00,1.0,0.0,2143.54,2143.54
HDFCBANK,2025-07-12 09:15:09.825000+00:00,1.0,0.0,2145.43,2145.43
HDFCBANK,2025-07-12 09:15:10.085000+00:00,1.0,0.0,2518.99,2518.99
HDFCBANK,2025-07-12 09:15:10.295000+00:00,1.0,0.0,2168.97,2168.97
HDFCBANK,2025-07-12 09:15:10.485000+00:00,1.0,0.0,2576.18,2576.18
HDFCBANK,2025-07-12 09:15:10.695000+00:00,1.0,0.0,2775.95,2775.95
HDFCBANK,2025-07-12 09:15:10.895000+00:00,1.0,0.0,1298.29,1298.29
HDFCBANK,2025-07-12 09:15:11.075000+00:00,1.0,0.0,1881.38,1881.38
HDFCBANK,2025-07-12 09:15:11.285000+00:00,1.0,0.0,1228.05,1228.05
HDFCBANK,2025-07-12 09:15:11.460000+00:00,1.0,0.0,2927.19,2927.19
HDFCBANK,2025-07-12 09:15:11.660000+00:00,1.0,0.0,1775.11,1775.11
HDFCBANK,2025-07-12 09:15:11.890000+00:00,1.0,0.0,2831.86,2831.86
HDFCBANK,2025-07-12 09:15:12.090000+00:00,1.0,0.0,1790.23,1790.23
HDFCBANK,2025-07-12 09:15:12.285000+00:00,1.0,0.0,1337.28,1337.28
HDFCBANK,2025-07-12 09:15:12.500000+00:00,1.0,0.0,2763.1,2763.1
HDFCBANK,2025-07-12 09:15:12.670000+00:00,1.0,0.0,2198.72,2198.72
HDFCBANK,2025-07-12 09:15:12.875000+00:00,1.0,0.0,1515.61,1515.61
HDFCBANK,2025-07-12 09:15:13.050000+00:00,1.0,0.0,2227.93,2227.93
HDFCBANK,2025-07-12 09:15:13.240000+00:00,1.0,0.0,1232.54,1232.54
HDFCBANK,2025-07-12 09:15:13.450000+00:00,1.0,0.0,2162.02,2162.02
HDFCBANK,2025-07-12 09:15:13.665000+00:00,1.0,0.0,2263.42,2263.42
HDFCBANK,2025-07-12 09:15:13.880000+00:00,1.0,0.0,2079.34,2079.34
HDFCBANK,2025-07-12 09:15:14.075000+00:00,1.0,0.0,1623.15,1623.15
HDFCBANK,2025-07-12 09:15:14.295000+00:00,1.0,0.0,2466.38,2466.38
HDFCBANK,2025-07-12 09:15:14.470000+00:00,1.0,0.0,2051.64,2051.64
HDFCBANK,2025-07-12 09:15:14.670000+00:00,1.0,0.0,1000.39,1000.39
HDFCBANK,2025-07-12 09:15:14.885000+00:00,1.0,0.0,1296.02,1296.02
HDFCBANK,2025-07-12 09:15:15.070000+00:00,1.0,0.0,2246.08,2246.08
HDFCBANK,2025-07-12 09:15:15.270000+00:00,1.0,0.0,2941.07,2941.07
HDFCBANK,2025-07-12 09:15:15.480000+00:00,1.0,0.0,2375.73,2375.73
HDFCBANK,2025-07-12 09:15:15.690000+00:00,1.0,0.0,1087.81,1087.81
HDFCBANK,2025-07-12 09:15:15.885000+00:00,1.0,0.0,2640.53,2640.53
HDFCBANK,2025-07-12 09:15:16.090000+00:00,1.0,0.0,2832.33,2832.33
HDFCBANK,2025-07-12 09:15:16.240000+00:00,1.0,0.0,2011.99,2011.99
HDFCBANK,2025-07-12 09:15:16.500000+00:00,1.0,0.0,1941.09,1941.09
HDFCBANK,2025-07-12 09:15:16.680000+00:00,1.0,0.0,1654.82,1654.82
HDFCBANK,2025-07-12 09:15:16.895000+00:00,1.0,0.0,2018.83,2018.83
HDFCBANK,2025-07-12 09:15:17.080000+00:00,1.0,0.0,1165.02,1165.02
HDFCBANK,2025-07-12 09:15:17.290000+00:00,1.0,0.0,2546.3,2546.3
HDFCBANK,2025-07-12 09:15:17.495000+00:00,1.0,0.0,2430.8,2430.8
HDFCBANK,2025-07-12 09:15:17.685000+00:00,1.0,0.0,2067.88,2067.88
HDFCBANK,2025-07-12 09:15:17.895000+00:00,1.0,0.0,1161.45,1161.45
HDFCBANK,2025-07-12 09:15:18.085000+00:00,1.0,0.0,1397.5,1397.5
HDFCBANK,2025-07-12 09:15:18.280000+00:00,1.0,0.0,1958.54,1958.54
HDFCBANK,2025-07-12 09:15:18.495000+00:00,1.0,0.0,1554.29,1554.29
HDFCBANK,2025-07-12 09:15:18.685000+00:00,1.0,0.0,2912.43,2912.43
HDFCBANK,2025-07-12 09:15:18.895000+00:00,1.0,0.0,1635.52,1635.52
HDFCBANK,2025-07-12 09:15:19.090000+00:00,1.0,0.0,2813.59,2813.59
HDFCBANK,2025-07-12 09:15:19.295000+00:00,1.0,0.0,2832.06,2832.06
HDFCBANK,2025-07-12 09:15:19.360000+00:00,1.0,0.0,2381.64,2381.64
HDFCBANK,2025-07-12 09:15:19.695000+00:00,1.0,0.0,2975.05,2975.05
HDFCBANK,2025-07-12 09:15:19.885000+00:00,1.0,0.0,2233.88,2233.88
HDFCBANK,2025-07-12 09:15:20.095000+00:00,1.0,0.0,1854.21,1854.21
HDFCBANK,2025-07-12 09:15:20.265000+00:00,1.0,0.0,1844.04,1844.04
HDFCBANK,2025-07-12 09:15:20.435000+00:00,1.0,0.0,1949.71,1949.71
HDFCBANK,2025-07-12 09:15:20.675000+00:00,1.0,0.0,1956.73,1956.73
HDFCBANK,2025-07-12 09:15:20.845000+00:00,1.0,0.0,2814.66,2814.66
HDFCBANK,2025-07-12 09:15:21.080000+00:00,1.0,0.0,1224.98,1224.98
HDFCBANK,2025-07-12 09:15:21.285000+00:00,1.0,0.0,2602.2,2602.2
HDFCBANK,2025-07-12 09:15:21.405000+00:00,1.0,0.0,1590.96,1590.96
HDFCBANK,2025-07-12 09:15:21.695000+00:00,1.0,0.0,1972.2,1972.2
HDFCBANK,2025-07-12 09:15:21.850000+00:00,1.0,0.0,1607.3,1607.3
HDFCBANK,2025-07-12 09:15:22.075000+00:00,1.0,0.0,2796.13,2796.13
HDFCBANK,2025-07-12 09:15:22.285000+00:00,1.0,0.0,2973.91,2973.91
HDFCBANK,2025-07-12 09:15:22.485000+00:00,1.0,0.0,1946.71,1946.71
HDFCBANK,2025-07-12 09:15:22.695000+00:00,1.0,0.0,2005.28,2005.28
HDFCBANK,2025-07-12 09:15:22.900000+00:00,1.0,0.0,1167.82,1167.82
HDFCBANK,2025-07-12 09:15:23.085000+00:00,1.0,0.0,2076.26,2076.26
HDFCBANK,2025-07-12 09:15:23.300000+00:00,1.0,0.0,1548.07,1548.07
HDFCBANK,2025-07-12 09:15:23.485000+00:00,1.0,0.0,1803.37,1803.37
HDFCBANK,2025-07-12 09:15:23.695000+00:00,1.0,0.0,2752.21,2752.21
HDFCBANK,2025-07-12 09:15:23.735000+00:00,1.0,0.0,1368.49,1368.49
HDFCBANK,2025-07-12 09:15:24.050000+00:00,1.0,0.0,1865.01,1865.01
HDFCBANK,2025-07-12 09:15:24.275000+00:00,1.0,0.0,1851.44,1851.44
HDFCBANK,2025-07-12 09:15:24.500000+00:00,1.0,0.0,1925.39,1925.39
HDFCBANK,2025-07-12 09:15:24.675000+00:00,1.0,0.0,1136.47,1136.47
HDFCBANK,2025-07-12 09:15:24.885000+00:00,1.0,0.0,1440.19,1440.19
HDFCBANK,2025-07-12 09:15:25.050000+00:00,1.0,0.0,2478.51,2478.51
HDFCBANK,2025-07-12 09:15:25.300000+00:00,1.0,0.0,2851.38,2851.38
HDFCBANK,2025-07-12 09:15:25.480000+00:00,1.0,0.0,2504.92,2504.92
HDFCBANK,2025-07-12 09:15:25.700000+00:00,1.0,0.0,2221.62,2221.62
HDFCBANK,2025-07-12 09:15:25.875000+00:00,1.0,0.0,2325.28,2325.28
HDFCBANK,2025-07-12 09:15:26.070000+00:00,1.0,0.0,1631.85,1631.85
HDFCBANK,2025-07-12 09:15:26.265000+00:00,1.0,0.0,1582.16,1582.16
HDFCBANK,2025-07-12 09:15:26.470000+00:00,1.0,0.0,2625.74,2625.74
HDFCBANK,2025-07-12 09:15:26.660000+00:00,1.0,0.0,2299.54,2299.54
HDFCBANK,2025-07-12 09:15:26.805000+00:00,1.0,0.0,1191.08,1191.08
HDFCBANK,2025-07-12 09:15:27.085000+00:00,1.0,0.0,1340.97,1340.97
HDFCBANK,2025-07-12 09:15:27.215000+00:00,1.0,0.0,2784.39,2784.39
HDFCBANK,2025-07-12 09:15:27.475000+00:00,1.0,0.0,1958.39,1958.39
HDFCBANK,2025-07-12 09:15:27.675000+00:00,1.0,0.0,2047.53,2047.53
HDFCBANK,2025-07-12 09:15:27.855000+00:00,1.0,0.0,2796.67,2796.67
HDFCBANK,2025-07-12 09:15:28.095000+00:00,1.0,0.0,2630.93,2630.93
HDFCBANK,2025-07-12 09:15:28.280000+00:00,1.0,0.0,2629.3,2629.3
HDFCBANK,2025-07-12 09:15:28.450000+00:00,1.0,0.0,2466.16,2466.16
HDFCBANK,2025-07-12 09:15:28.620000+00:00,1.0,0.0,1954.83,1954.83
HDFCBANK,2025-07-12 09:15:28.895000+00:00,1.0,0.0,1188.23,1188.23
HDFCBANK,2025-07-12 09:15:29.065000+00:00,1.0,0.0,2536.43,2536.43
HDFCBANK,2025-07-12 09:15:29.295000+00:00,1.0,0.0,2886.65,2886.65
HDFCBANK,2025-07-12 09:15:29.495000+00:00,1.0,0.0,2901.1,2901.1
HDFCBANK,2025-07-12 09:15:29.625000+00:00,1.0,0.0,1461.94,1461.94
HDFCBANK,2025-07-12 09:15:29.845000+00:00,1.0,0.0,2989.83,2989.83
HDFCBANK,2025-07-12 09:15:30.095000+00:00,1.0,0.0,1567.23,1567.23
HDFCBANK,2025-07-12 09:15:30.250000+00:00,1.0,0.0,2697.34,2697.34
HDFCBANK,2025-07-12 09:15:30.495000+00:00,1.0,0.0,1375.91,1375.91
HDFCBANK,2025-07-12 09:15:30.645000+00:00,1.0,0.0,1783.82,1783.82
HDFCBANK,2025-07-12 09:15:30.890000+00:00,1.0,0.0,2277.47,2277.47
HDFCBANK,2025-07-12 09:15:31.085000+00:00,1.0,0.0,1798.23,1798.23
HDFCBANK,2025-07-12 09:15:31.300000+00:00,1.0,0.0,1272.81,1272.81
HDFCBANK,2025-07-12 09:15:31.495000+00:00,1.0,0.0,2764.85,2764.85
HDFCBANK,2025-07-12 09:15:31.665000+00:00,1.0,0.0,2844.75,2844.75
HDFCBANK,2025-07-12 09:15:31.815000+00:00,1.0,0.0,2250.94,2250.94
HDFCBANK,2025-07-12 09:15:32.055000+00:00,1.0,0.0,2099.09,2099.09
HDFCBANK,2025-07-12 09:15:32.215000+00:00,1.0,0.0,2411.0,2411.0
HDFCBANK,2025-07-12 09:15:32.495000+00:00,1.0,0.0,1074.01,1074.01
HDFCBANK,2025-07-12 09:15:32.660000+00:00,1.0,0.0,2794.78,2794.78
HDFCBANK,2025-07-12 09:15:32.860000+00:00,1.0,0.0,2348.21,2348.21
HDFCBANK,2025-07-12 09:15:33.050000+00:00,1.0,0.0,1353.44,1353.44
HDFCBANK,2025-07-12 09:15:33.260000+00:00,1.0,0.0,2261.25,2261.25
HDFCBANK,2025-07-12 09:15:33.480000+00:00,1.0,0.0,2374.44,2374.44
HDFCBANK,2025-07-12 09:15:33.690000+00:00,1.0,0.0,1262.39,1262.39
HDFCBANK,2025-07-12 09:15:33.860000+00:00,1.0,0.0,2186.82,2186.82
HDFCBANK,2025-07-12 09:15:34.065000+00:00,1.0,0.0,1421.23,1421.23
HDFCBANK,2025-07-12 09:15:34.295000+00:00,1.0,0.0,1754.62,1754.62
HDFCBANK,2025-07-12 09:15:34.460000+00:00,1.0,0.0,2994.46,2994.46
HDFCBANK,2025-07-12 09:15:34.610000+00:00,1.0,0.0,1345.94,1345.94
HDFCBANK,2025-07-12 09:15:34.890000+00:00,1.0,0.0,2093.56,2093.56
HDFCBANK,2025-07-12 09:15:35.070000+00:00,1.0,0.0,2336.87,2336.87
HDFCBANK,2025-07-12 09:15:35.285000+00:00,1.0,0.0,2004.12,2004.12
HDFCBANK,2025-07-12 09:15:35.490000+00:00,1.0,0.0,1801.48,1801.48
HDFCBANK,2025-07-12 09:15:35.655000+00:00,1.0,0.0,1303.56,1303.56
HDFCBANK,2025-07-12 09:15:35.885000+00:00,1.0,0.0,1377.75,1377.75
HDFCBANK,2025-07-12 09:15:36.070000+00:00,1.0,0.0,1961.62,1961.62
HDFCBANK,2025-07-12 09:15:36.280000+00:00,1.0,0.0,1953.95,1953.95
HDFCBANK,2025-07-12 09:15:36.445000+00:00,1.0,0.0,1354.86,1354.86
HDFCBANK,2025-07-12 09:15:36.695000+00:00,1.0,0.0,2571.62,2571.62
HDFCBANK,2025-07-12 09:15:36.860000+00:00,1.0,0.0,2375.6,2375.6
HDFCBANK,2025-07-12 09:15:37.020000+00:00,1.0,0.0,1854.66,1854.66
HDFCBANK,2025-07-12 09:15:37.300000+00:00,1.0,0.0,1397.28,1397.28
HDFCBANK,2025-07-12 09:15:37.415000+00:00,1.0,0.0,1031.7,1031.7
HDFCBANK,2025-07-12 09:15:37.680000+00:00,1.0,0.0,2336.71,2336.71
HDFCBANK,2025-07-12 09:15:37.740000+00:00,1.0,0.0,1645.06,1645.06
HDFCBANK,2025-07-12 09:15:38.070000+00:00,1.0,0.0,1284.82,1284.82
HDFCBANK,2025-07-12 09:15:38.245000+00:00,1.0,0.0,2331.26,2331.26
HDFCBANK,2025-07-12 09:15:38.490000+00:00,1.0,0.0,1701.19,1701.19
HDFCBANK,2025-07-12 09:15:38.675000+00:00,1.0,0.0,2493.59,2493.59
HDFCBANK,2025-07-12 09:15:38.810000+00:00,1.0,0.0,2735.15,2735.15
HDFCBANK,2025-07-12 09:15:38.970000+00:00,1.0,0.0,1277.02,1277.02
HDFCBANK,2025-07-12 09:15:39.285000+00:00,1.0,0.0,2219.33,2219.33
HDFCBANK,2025-07-12 09:15:39.495000+00:00,1.0,0.0,1754.26,1754.26
HDFCBANK,2025-07-12 09:15:39.690000+00:00,1.0,0.0,1306.2,1306.2
HDFCBANK,2025-07-12 09:15:39.890000+00:00,1.0,0.0,1250.05,1250.05
HDFCBANK,2025-07-12 09:15:40.065000+00:00,1.0,0.0,1632.43,1632.43
HDFCBANK,2025-07-12 09:15:40.225000+00:00,1.0,0.0,2169.78,2169.78
HDFCBANK,2025-07-12 09:15:40.440000+00:00,1.0,0.0,2837.55,2837.55
HDFCBANK,2025-07-12 09:15:40.585000+00:00,1.0,0.0,1576.13,1576.13
